,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,price,has_availability,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
4692,Maria Carmen,2020-07-16,"Andalusia, Spain",within an hour,100%,100%,f,San Andrés,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Carretera de Cadiz,Entire rental unit,Entire home/apt,$130.00,t,f,44257704,356688262,1.0,1.0,36.7,-4.44413,4.0,2.0,3.0,2.0,60,1125,2.6,1125.0,6,16,37,232,5.0,1.0,4.4,5.0,4.8,4.8,5.0,4.8,4.4,1.0,0.19
4693,Sylvie,2012-09-19,"Málaga, Spain",within a few hours,100%,50%,f,San Andrés,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Carretera de Cadiz,Entire rental unit,Entire home/apt,$75.00,t,f,8467533,3611680,2.0,2.0,36.7,-4.43722,4.0,2.0,3.0,6.0,1125,1125,6.0,1125.0,0,0,8,98,14.0,0.0,4.57,4.79,4.71,4.93,4.86,4.5,4.29,2.0,0.15
4694,Margyn,2017-06-15,"Málaga, Spain",within an hour,100%,100%,f,San Andrés,"['email', 'phone']",t,f,"Málaga, Andalucía, Spain",Este,Entire rental unit,Entire home/apt,$58.00,t,f,1008652583061337540,135211404,21.0,22.0,36.7219554,-4.4,4.0,1.0,2.0,2.0,1125,1125,2.0,1104.0,12,18,19,22,7.0,7.0,5.0,4.86,5.0,5.0,4.86,4.71,4.57,3.0,0.95
4695,Rafael,2015-10-21,"Málaga, Spain",within an hour,94%,99%,f,San Andrés,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$262.00,t,t,21800406,47101316,3.0,3.0,36.72044,-4.4094,4.0,1.0,1.0,1.0,1125,1125,1.2,1125.0,8,11,24,266,107.0,9.0,4.83,4.91,4.81,4.84,4.65,4.91,4.7,3.0,1.33
4696,David,2023-01-05,"Chicago, IL",within an hour,100%,100%,t,San Andrés,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Carretera de Cadiz,Entire rental unit,Entire home/apt,$168.00,t,t,797771097932270686,494469130,1.0,1.0,36.7,-4.440989953967291,5.0,2.0,3.0,3.0,365,364,3.0,364.0,22,40,70,340,26.0,21.0,4.92,4.96,4.73,4.96,5.0,4.46,4.73,1.0,1.73
4697,Alvaro,2016-03-17,"Andalusia, Spain",within an hour,100%,100%,t,San Andrés,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$168.00,t,t,45513583,63414624,1.0,2.0,36.717278,-4.410886,5.0,2.0,4.0,2.0,15,1125,2.4,1125.0,7,24,43,214,22.5,42.0,4.91,4.91,4.77,4.92,4.99,4.98,4.83,1.0,4.37
4698,John Giovanni,2021-05-31,Spain,within a day,50%,100%,t,San Andrés,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$168.00,t,t,50132985,404536414,1.0,1.0,36.716976,-4.411412,4.0,2.0,4.0,3.0,21,1125,3.0,1125.0,0,0,0,0,61.0,12.0,5.0,5.0,4.98,5.0,5.0,5.0,4.95,1.0,1.66
4699,Enjoy,2019-01-02,"Saint-Jean-de-Monts, France",within an hour,97%,92%,f,San Andrés,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Private room in home,Private room,$58.00,t,t,983079787381788971,233811452,29.0,32.0,36.725222837932975,-4.415628066336511,2.0,1.0,1.0,1.0,365,365,1.4,365.0,2,6,34,298,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,25.0,1.0
4700,Alvaro,2014-05-20,"Málaga, Spain",within a few hours,90%,82%,f,San Andrés,"['email', 'phone']",t,t,"Málaga, Andalusia, Spain",Este,Entire rental unit,Entire home/apt,$95.00,t,f,3103912,15780021,4.0,5.0,36.72681,-4.40461,2.0,1.0,2.0,3.0,1125,1125,3.5,1125.0,0,0,0,81,113.0,18.0,4.72,4.89,4.72,4.89,4.9,4.57,4.67,4.0,0.93
4701,Enrique,2022-06-30,"Málaga, Spain",within an hour,96%,100%,f,Urbanización Villas de Costalita,"['email', 'phone']",t,t,"Málaga, Andalusia, Spain",Centro,Entire rental unit,Entire home/apt,$147.00,t,f,1149248766121930560,466918124,31.0,39.0,36.71585,-4.42219,4.0,2.0,2.0,2.0,365,365,3.6,365.0,5,28,58,333,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,28.0,2.2
4702,Holidu,2023-10-31,"Madrid, Spain",within an hour,100%,100%,f,Urbanización Villas de Costalita,"['email', 'phone']",t,t,"Málaga, Andalusia, Spain",Cruz De Humilladero,Entire rental unit,Entire home/apt,$76.00,t,t,1021651444380450615,544263779,20.0,22.4,36.70841565924621,-4.443202146841736,4.0,2.0,3.0,1.0,365,365,1.0,114.1,27,56,86,361,5.0,5.0,4.0,4.8,4.6,4.4,4.8,4.4,4.7,7.0,0.88
4703,Living4Malaga,2016-09-08,"Andalusia, Spain",within an hour,100%,100%,f,Urbanización Villas de Costalita,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire vacation home,Entire home/apt,$223.00,t,t,600544970543699017,94173177,20.0,22.4,36.72136,-4.42415,8.0,3.0,4.0,1.0,365,999,3.1,999.0,3,15,39,300,41.0,12.0,4.68,4.68,4.49,4.51,4.76,4.85,4.61,10.6,1.58
4704,Stefano,2015-08-05,"Amsterdam, Netherlands",within an hour,100%,98%,f,Urbanización Villas de Costalita,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire condo,Entire home/apt,$108.00,t,t,988201100474441565,40618169,4.0,7.0,36.72577135755567,-4.4280931217739,6.0,2.0,3.0,3.0,40,40,3.6,40.0,1,22,52,139,10.0,10.0,4.8,5.0,4.9,5.0,5.0,4.7,4.89,4.0,1.15
4705,Living4Malaga,2016-09-08,"Andalusia, Spain",within an hour,100%,100%,f,Urbanización Villas de Costalita,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$255.00,t,t,51445960,94173177,20.0,22.4,36.72564,-4.42963,6.0,2.0,4.0,1.0,365,999,1.5,999.0,9,14,38,298,2.0,1.0,5.0,4.5,4.5,4.8,4.5,4.5,4.5,10.6,0.06
4706,Enrique,2017-04-29,"Málaga, Spain",within an hour,100%,92%,f,Urbanización Villas de Costalita,"['email', 'phone', 'work_email']",t,f,"Málaga, Andalucía, Spain",Bailen-Miraflores,Entire rental unit,Entire home/apt,$255.00,t,f,50983514,128144305,12.0,14.0,36.7252,-4.43368,4.0,2.0,4.0,3.0,45,45,3.0,45.0,0,0,0,0,0.0,0.0,5.0,4.5,4.5,4.8,4.5,4.5,4.5,5.0,0.06
4707,Paulo,2022-08-30,"Málaga, Spain",within an hour,100%,93%,f,Urbanización Villas de Costalita,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Cruz De Humilladero,Entire rental unit,Entire home/apt,$64.00,t,t,709392163354786445,477387459,2.0,2.0,36.71466,-4.44508,4.0,2.0,2.0,4.0,365,1125,4.0,1125.0,5,10,34,309,27.0,11.0,4.19,4.52,4.26,4.63,4.59,4.26,4.04,2.0,1.28
4708,Malaga,2019-04-03,"Málaga, Spain",within an hour,94%,99%,f,Urbanización Villas de Costalita,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Private room in rental unit,Private room,$38.00,t,t,1118801334291862391,252959314,74.0,77.0,36.7256524773894,-4.4224099323020765,2.0,1.0,1.0,1.0,365,365,1.0,365.0,8,8,8,8,6.0,6.0,4.33,4.17,4.17,5.0,4.33,4.5,4.5,41.0,2.37
4709,Ignacio,2023-07-04,"Málaga, Spain",within a day,100%,100%,f,Urbanización Villas de Costalita,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Carretera de Cadiz,Entire rental unit,Entire home/apt,$131.00,t,t,1071778548709501720,523617560,27.0,28.0,36.7,-4.440286552740297,4.0,1.0,2.0,1.0,365,364,3.0,364.0,5,8,18,261,0.0,0.0,4.33,4.17,4.17,5.0,4.33,4.5,4.5,27.0,2.37
4710,Remy,2019-07-24,"Andalusia, Spain",within an hour,100%,99%,t,Urbanización Villas de Costalita,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire serviced apartment,Entire home/apt,$184.00,t,t,892680697361668948,278821830,20.0,22.4,36.71946122153186,-4.422642016086866,3.0,1.0,2.0,1.0,60,1125,3.5,1125.0,21,51,81,356,40.0,38.0,4.95,4.95,5.0,4.85,4.98,4.93,4.83,10.6,3.04
4711,Olav,2015-05-20,"Nedstrand, Norway",within an hour,100%,100%,f,Urbanización Villas de Costalita,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$117.00,t,t,630262553204195028,33848763,1.0,1.0,36.71944,-4.42913,4.0,2.0,3.0,3.0,365,365,3.8,365.0,6,36,62,118,68.0,9.1,4.66,4.69,4.68,4.52,4.81,4.54,4.57,1.0,2.77
4712,Rocío,2016-09-12,"Andalusia, Spain",within an hour,100%,100%,t,Urbanización Guadalmina,"['email', 'phone']",t,t,"Málaga, Spain",Centro,Entire rental unit,Entire home/apt,$187.00,t,t,42578353,94736627,59.0,60.0,36.71886,-4.42159,6.0,1.0,2.0,1.0,1125,1125,2.3,1125.0,1,3,8,161,15.0,5.0,4.67,4.73,4.73,4.67,4.73,4.87,4.6,42.0,0.49
4713,Living4Malaga,2016-09-08,"Andalusia, Spain",within an hour,100%,100%,f,Urbanización Guadalmina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$221.00,t,t,928145308998777948,94173177,20.0,22.4,36.72201426941452,-4.419423238851826,2.0,1.0,1.0,1.0,365,999,1.5,999.0,9,31,59,330,17.0,17.0,4.59,4.82,4.53,4.71,4.94,4.94,4.59,10.6,1.45
4714,Rocío,2016-09-12,"Andalusia, Spain",within an hour,100%,100%,t,Urbanización Guadalmina,"['email', 'phone']",t,t,"Malaga, Spain",Centro,Entire rental unit,Entire home/apt,$156.00,t,t,42674566,94736627,59.0,60.0,36.71907,-4.42311,3.0,1.0,1.0,1.0,1125,1125,2.3,1125.0,11,30,60,274,2.0,0.0,4.5,4.8,5.0,5.0,5.0,5.0,4.5,42.0,0.07
4715,Ignacio,2023-07-04,"Andalusia, Spain",within a day,100%,100%,f,Urbanización Guadalmina,"['email', 'phone']",t,t,"Malaga, Spain",Centro,Entire rental unit,Entire home/apt,$126.00,t,t,935179268578967619,523617560,27.0,28.0,36.72261916017253,-4.425710471293028,4.0,1.0,2.0,3.0,365,364,3.0,364.0,2,10,15,221,0.0,0.0,4.5,4.8,5.0,5.0,5.0,5.0,4.5,27.0,0.07
4716,Marqués De Guadiaro,2014-11-11,"Málaga, Spain",within an hour,100%,100%,f,Urbanización Guadalmina,['phone'],t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$126.00,t,t,4834767,23613433,7.0,7.0,36.72213,-4.41973,4.0,1.0,1.0,2.0,1124,999,3.0,999.0,30,60,88,356,5.0,0.0,4.7,4.6,4.2,4.6,4.6,4.4,4.7,7.0,0.05
4717,Living4Malaga,2016-09-08,"Andalusia, Spain",within an hour,100%,100%,f,Urbanización Guadalmina,"['email', 'phone']",t,t,"Málaga, Spain",Centro,Entire rental unit,Entire home/apt,$197.00,t,t,14961326,94173177,20.0,22.4,36.72414,-4.42279,2.0,0.0,1.0,1.0,365,999,1.5,999.0,17,45,75,347,12.0,6.0,4.25,4.58,4.25,4.33,4.33,4.17,4.0,10.6,0.45
4718,Fali,2013-03-16,"Andalusia, Spain",within an hour,99%,96%,f,Urbanización Guadalmina,"['email', 'phone']",t,t,"Málaga, Spain",Centro,Private room in home,Private room,$35.00,t,f,1104989495316679008,5490522,15.0,17.0,36.7256457,-4.4183998,3.0,1.0,3.0,1.0,21,21,1.0,21.0,3,3,3,3,7.0,7.0,4.7,4.43,4.14,5.0,5.0,4.57,4.43,15.0,2.1
4719,Juan M,2015-04-03,"Málaga, Spain",within an hour,100%,99%,t,Urbanización Guadalmina,"['email', 'phone', 'work_email']",t,t,"Málaga, Andalucía, Spain",Cruz De Humilladero,Entire rental unit,Entire home/apt,$35.00,t,t,52701326,30522072,19.0,19.0,36.71214,-4.43732,4.0,1.0,3.0,1.0,1125,731,1.0,731.0,0,0,0,0,4.0,2.0,5.0,4.75,5.0,4.8,4.75,4.25,4.5,19.0,0.14
4720,Gabriel,2019-08-05,"Málaga, Spain",within a few hours,100%,75%,f,Urbanización Guadalmina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Private room in rental unit,Private room,$32.00,t,f,1120202303692742277,282914070,1.0,1.0,36.71349793886147,-4.428680339259548,1.0,1.0,1.0,2.0,60,60,2.0,60.0,5,6,6,12,6.0,6.0,4.83,4.83,4.83,5.0,5.0,4.83,4.83,1.0,2.09
4721,Stéphane,2014-07-27,"Málaga, Spain",within an hour,90%,99%,t,Urbanización Guadalmina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$167.00,t,f,742739779076816933,18985604,3.0,6.0,36.72401,-4.41951,5.0,2.0,3.0,4.0,365,365,4.0,365.0,28,58,61,61,41.0,29.0,4.9,4.95,4.88,4.76,4.98,4.93,4.85,2.0,2.1
4722,Prodigia,2015-05-04,"Málaga, Spain",within an hour,97%,99%,t,Urbanización Guadalmina,"['email', 'phone', 'work_email']",t,t,"Málaga, Andalucía, Spain",Este,Entire villa,Entire home/apt,$99.00,t,t,604191965256077817,32594491,11.0,11.0,36.721786,-4.4,2.0,1.0,2.0,1.0,1125,1125,1.0,725.5,8,11,27,296,42.0,37.0,4.95,4.93,4.76,4.95,5.0,4.93,4.9,11.0,1.57
4723,Nadia,2014-01-18,"Málaga, Spain",within an hour,100%,100%,f,Urbanización Guadalmina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$100.00,t,t,1699106,11420357,3.0,3.0,36.71972,-4.42368,4.0,1.0,1.0,2.0,90,1125,2.6,1125.0,2,6,29,114,22.5,20.0,4.58,4.72,4.61,4.87,4.89,4.88,4.58,3.0,1.11
4724,Inma,2016-07-22,"Málaga, Spain",within an hour,100%,100%,t,Urbanización Guadalmina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$109.00,t,t,770814915765697878,85364645,5.0,8.0,36.7244225,-4.4290009,4.0,1.0,2.0,4.0,365,365,4.3,365.0,22,52,82,85,18.0,15.0,5.0,5.0,5.0,5.0,5.0,4.76,4.82,1.0,1.07
4725,Leandro,2014-09-19,"Málaga, Spain",within an hour,100%,100%,f,Urbanización Guadalmina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$158.00,t,t,1092423100015752371,21521353,56.0,59.0,36.718737749897294,-4.42478119444274,3.0,1.0,2.0,3.0,365,365,3.8,365.0,1,11,19,237,18.0,18.0,4.61,4.83,4.61,4.67,4.61,5.0,4.44,41.0,4.22
4726,Encarni,2023-02-18,"Málaga, Spain",within an hour,100%,99%,t,Urbanización Guadalmina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Bailen-Miraflores,Private room in rental unit,Private room,$46.00,t,f,829701560232123773,501671767,2.0,3.0,36.72260172188521,-4.438118822872639,1.0,1.0,1.0,2.0,28,28,2.0,28.0,21,34,44,44,103.0,9.1,4.92,4.91,4.95,4.79,4.97,4.68,4.89,2.0,1.3
4727,Martin,2023-03-20,"Málaga, Spain",within an hour,100%,99%,t,Urbanización Guadalmina,['phone'],t,t,"Málaga, Andalucía, Spain",Centro,Entire condo,Entire home/apt,$110.00,t,t,852706203329170007,506238382,2.0,2.0,36.72430522792054,-4.41836804151535,6.0,3.0,3.0,4.0,365,1125,4.0,1125.0,1,1,23,206,73.0,9.1,4.84,4.86,4.84,4.75,4.82,4.64,4.84,2.0,4.7
4728,Remy,2019-07-24,"Andalusia, Spain",within an hour,100%,99%,t,Urbanización Guadalmina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire serviced apartment,Entire home/apt,$134.00,t,t,1047630905254509556,278821830,20.0,22.4,36.7215002,-4.4192085,4.0,1.0,2.0,1.0,60,1125,3.5,1125.0,25,55,85,360,29.0,29.0,4.9,4.9,4.76,4.9,4.97,4.93,4.93,10.6,4.68
4729,Marta Y Fran,2022-05-22,"Andalusia, Spain",within an hour,100%,92%,t,Urbanización Guadalmina,"['phone', 'work_email']",t,t,"Málaga, Andalucía, Spain",Centro,Room in hotel,Private room,$89.00,t,t,921058129526780910,460391145,20.0,22.4,36.72553208743984,-4.419698359222879,2.0,0.0,0.0,1.0,365,365,3.8,365.0,20,50,80,355,26.0,26.0,4.69,4.69,4.69,4.85,4.85,4.88,4.65,17.0,2.14
4730,Living4Malaga,2016-09-08,"Andalusia, Spain",within an hour,100%,100%,f,Urbanización Guadalmina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$221.00,t,t,1114274117484904727,94173177,20.0,22.4,36.72419866931325,-4.4191017821873535,2.0,1.0,1.0,1.0,365,999,1.5,999.0,5,23,52,306,11.0,11.0,4.73,4.55,4.73,4.91,4.82,4.82,4.55,10.6,4.12
4731,David,2014-06-15,"Hamburg, Germany",within an hour,100%,100%,f,Urbanización Guadalmina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Bailen-Miraflores,Entire rental unit,Entire home/apt,$100.00,t,t,638026441814513150,16814815,2.0,2.0,36.72518539428711,-4.433045864105225,5.0,3.0,3.0,1.0,1125,1125,1.7,758.4,18,32,62,118,24.0,9.0,4.54,4.75,4.5,4.63,4.79,4.67,4.5,2.0,1.01
4732,Holidaysforu,2019-09-28,"Málaga, Spain",within an hour,97%,100%,f,Urbanizacion Añoreta,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$94.00,t,t,1035555236297197482,298633288,78.0,84.0,36.7234352,-4.4193543,2.0,1.0,1.0,1.0,365,999,1.5,999.0,7,27,57,145,2.0,2.0,4.0,4.5,4.8,5.0,5.0,5.0,4.0,39.0,0.3
4733,Andrés,2012-07-19,"Malaga, Spain",within an hour,100%,99%,f,Urbanizacion Añoreta,"['email', 'phone']",t,t,"Málaga, Andalusia, Spain",Centro,Private room in rental unit,Private room,$52.00,t,f,603361,2986899,7.0,7.0,36.72851,-4.41452,2.0,1.0,2.0,2.0,2,2,2.0,2.0,0,0,0,0,22.5,38.0,4.81,4.86,4.9,4.89,4.88,4.66,4.82,5.0,3.03
4734,Maria Del Mar,2013-01-17,"Málaga, Spain",within an hour,100%,100%,f,Urbanizacion Añoreta,"['email', 'phone', 'work_email']",t,t,"Málaga, Andalusia, Spain",Centro,Entire rental unit,Entire home/apt,$112.00,t,t,26437687,4739907,9.0,9.0,36.72449,-4.41938,4.0,1.0,2.0,1.0,1000,364,1.0,364.0,1,9,11,11,108.0,3.0,4.79,4.85,4.85,4.72,4.87,4.93,4.68,8.0,1.5
4735,Jesús,2021-06-16,"Málaga, Spain",within an hour,100%,100%,f,Urbanizacion Añoreta,"['email', 'phone']",t,t,"Málaga, Andalusia, Spain",Centro,Entire rental unit,Entire home/apt,$98.00,t,f,50436673,407480440,1.0,1.0,36.71988,-4.42382,4.0,1.0,2.0,2.0,1125,1125,2.0,1125.0,11,33,60,150,94.0,38.0,4.7,4.66,4.69,4.87,4.86,4.93,4.59,1.0,2.59
4736,Nadia,2014-01-18,"Málaga, Spain",within an hour,100%,100%,f,Urbanizacion Añoreta,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$118.00,t,t,25891012,11420357,3.0,3.0,36.71972,-4.42368,4.0,1.0,2.0,2.0,1125,1125,2.6,1125.0,1,3,18,180,55.0,18.0,4.64,4.73,4.45,4.89,4.91,4.82,4.56,3.0,0.76
4737,Medyfarm Gestion,2014-03-03,"Málaga, Spain",within an hour,94%,100%,f,Urbanizacion Añoreta,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$101.00,t,t,785988370058590668,12755454,23.0,25.0,36.716456412,-4.424842029,4.0,1.0,3.0,1.0,365,999,1.8,999.0,19,34,51,84,0.0,0.0,4.64,4.73,4.45,4.89,4.91,4.82,4.56,23.0,0.76
4738,Mabel,2013-08-08,"Andalusia, Spain",within an hour,100%,100%,t,Urbanizacion Añoreta,"['email', 'phone']",t,t,"Málaga, AL, Spain",Centro,Entire rental unit,Entire home/apt,$139.00,t,t,36897884,8028192,3.0,5.0,36.7228,-4.41922,4.0,2.0,2.0,2.0,1125,1125,2.0,1125.0,23,24,52,52,34.0,25.0,4.68,4.71,4.76,4.88,4.76,4.85,4.65,3.0,0.57
4739,Rocío,2016-09-12,"Andalusia, Spain",within an hour,100%,100%,t,Urbanización Guadalmina,"['email', 'phone']",t,t,"Málaga, Spain",Centro,Entire rental unit,Entire home/apt,$125.00,t,t,31729211,94736627,59.0,60.0,36.71733,-4.42479,2.0,1.0,1.0,1.0,1125,1125,2.3,1125.0,3,21,43,64,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,42.0,0.05
4740,Limehome,2021-08-13,"Andalusia, Spain",within an hour,98%,99%,f,Urbanización Guadalmina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$119.00,t,t,691869360008757923,418270816,20.0,22.4,36.714836,-4.428069,4.0,1.0,2.0,2.0,365,999,2.6,999.0,22,52,82,357,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,7.0,0.05
4741,Apartelius,2013-11-05,Spain,within an hour,97%,100%,f,Real de la Barrosa,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Bailen-Miraflores,Entire rental unit,Entire home/apt,$360.00,t,t,1091234592620248251,9823628,20.0,22.4,36.72235829796388,-4.4337169975786495,6.0,3.0,4.0,1.0,1125,1125,2.3,510.4,28,58,88,363,2.0,2.0,4.0,4.8,4.8,4.8,5.0,4.8,4.0,3.0,0.7
4742,Homeabout,2014-07-01,"Madrid, Spain",within an hour,98%,99%,f,La Latina,"['email', 'phone', 'work_email']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$131.00,t,f,48796782,17499500,104.0,113.0,36.72502,-4.4185,5.0,2.0,4.0,1.0,1125,1125,4.5,1125.0,5,13,22,229,22.0,0.0,4.7,4.8,4.8,4.8,4.8,4.41,4.7,10.6,0.56
4743,Malaga,2019-04-03,"Málaga, Spain",within an hour,94%,99%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$389.00,t,t,1110010264401295695,252959314,74.0,77.0,36.72231076947924,-4.416647348971869,3.8,1.5,2.3,1.0,365,365,1.3,365.0,1,17,42,48,5.0,5.0,4.6,4.5,4.8,5.0,4.75,5.0,4.5,41.0,1.92
4744,Medyfarm Gestion,2014-03-03,"Málaga, Spain",within an hour,94%,100%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$145.00,t,t,785994187723022529,12755454,23.0,25.0,36.716456412,-4.424842029,3.0,1.0,3.0,1.0,365,999,1.7,999.0,5,15,25,49,0.0,0.0,4.6,4.5,4.8,5.0,4.75,5.0,4.5,23.0,1.92
4745,Anabel,2019-09-12,"Andalusia, Spain",within an hour,100%,100%,t,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Este,Entire rental unit,Entire home/apt,$93.00,t,f,50836053,294210920,1.0,1.0,36.720394,-4.4,2.0,0.0,2.0,3.0,1125,1125,3.0,1125.0,5,8,16,155,51.0,18.0,4.96,4.96,4.86,4.96,4.98,4.88,4.92,1.0,1.47
4746,Guillermo Fabio,2016-09-18,"Málaga, Spain",within a day,80%,0%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Centro,Entire rental unit,Entire home/apt,$125.00,t,f,1176299005477987872,95651292,1.0,1.0,36.713364132407634,-4.428593292832375,4.0,2.0,2.0,1.0,30,30,1.1,30.0,29,59,89,269,0.0,0.0,4.96,4.96,4.86,4.96,4.98,4.88,4.92,1.0,1.47
4747,Ely,2017-03-16,"Málaga, Spain",within a day,80%,0%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Spain",Carretera de Cadiz,Private room in rental unit,Private room,$125.00,t,f,22964785,121010076,3.0,4.0,36.7,-4.4,3.0,2.0,2.0,1.0,7,1125,1.7,1125.0,0,0,0,0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,3.0,0.03
4748,Malaga,2019-04-03,"Málaga, Spain",within an hour,94%,99%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Spain",Centro,Private room in rental unit,Private room,$125.00,t,t,34612889,252959314,74.0,77.0,36.72265,-4.4166,3.0,2.0,2.0,1.0,1125,1125,1.0,1125.0,0,0,0,0,22.5,9.1,4.33,4.56,4.34,4.74,4.77,4.89,4.45,41.0,2.66
4749,Begoña,2020-06-29,"Málaga, Spain",within a day,50%,50%,f,La Latina,"['email', 'phone']",t,f,"Málaga, Spain",Este,Entire rental unit,Entire home/apt,$125.00,t,f,44010384,352514710,10.0,10.0,36.7235,-4.4,2.0,1.0,2.0,2.0,1125,1125,2.2,1125.0,0,0,0,0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,9.0,0.06
4750,Lucia,2012-07-16,"Andalusia, Spain",within an hour,100%,100%,t,La Latina,"['email', 'phone', 'work_email']",t,t,"Málaga, Andalucía, Spain",Centro,Private room in rental unit,Private room,$125.00,t,t,796389281213482775,2957440,16.0,23.0,36.72852660631754,-4.424353055655956,2.0,1.0,2.0,2.0,365,1125,2.0,1125.0,0,0,0,0,76.0,9.1,4.76,4.84,4.78,4.84,4.96,4.67,4.67,10.0,4.29
4751,Maria,2019-01-27,"Madrid, Spain",within a few hours,88%,100%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Teatinos-Universidad,Entire rental unit,Entire home/apt,$125.00,t,f,874380983829639456,239351606,1.0,1.0,36.71907,-4.4,4.0,2.0,2.0,6.0,30,30,6.0,30.0,15,24,44,318,7.0,7.0,4.86,4.86,4.86,4.86,4.86,4.86,4.71,1.0,0.58
4752,Carlos,2017-01-03,Spain,within an hour,100%,67%,f,La Latina,"['email', 'phone']",t,t,"Málaga, Andalucía, Spain",Cruz De Humilladero,Private room in rental unit,Private room,$125.00,t,f,902805252492071749,109620397,3.0,3.0,36.71148,-4.44056,1.0,1.0,2.0,1.0,365,365,1.0,365.0,0,0,0,0,1.0,1.0,5.0,4.8,5.0,5.0,5.0,5.0,5.0,3.0,0.12
