,host_response_rate,review_scores_cleanliness,price,number_of_reviews,number_of_reviews,review_scores_communication
20072,1.0,4.96,650.0,25.0,25.0,4.92
20073,1.0,5.0,280.0,1.0,1.0,5.0
20074,1.0,4.86,209.0,14.0,14.0,4.86
20075,1.0,4.86,650.0,0.0,0.0,4.86
20076,1.0,5.0,999.0,6.0,6.0,5.0
20077,1.0,4.9,150.0,1.0,1.0,5.0
20078,1.0,4.9,500.0,0.0,0.0,5.0
20079,0.86,4.8,140.0,15.0,15.0,4.93
20080,1.0,5.0,100.0,3.0,3.0,5.0
20081,1.0,5.0,241.0,8.0,8.0,5.0
20082,1.0,5.0,106.0,4.0,4.0,5.0
20083,0.86,4.75,137.0,20.0,20.0,5.0
20084,0.86,4.75,657.0,0.0,0.0,5.0
20085,0.97,4.9,250.0,5.0,5.0,5.0
20086,1.0,5.0,741.0,7.0,7.0,5.0
20087,1.0,5.0,450.0,1.0,1.0,5.0
20088,0.96,4.36,243.0,14.0,14.0,5.0
20089,0.96,4.36,356.9,0.0,0.0,5.0
20090,1.0,5.0,164.0,32.0,32.0,5.0
20091,0.9,5.0,310.0,1.0,1.0,5.0
20092,1.0,4.95,200.0,19.0,19.0,5.0
20093,0.99,4.98,106.0,10.0,10.0,4.97
20094,1.0,5.0,1000.0,6.0,6.0,5.0
20095,0.95,4.9,150.0,13.0,13.0,5.0
20096,1.0,4.9,307.0,0.0,0.0,5.0
20097,1.0,4.77,77.0,53.0,53.0,4.85
20098,1.0,4.5,1000.0,2.0,2.0,5.0
20099,1.0,4.5,267.0,0.0,0.0,5.0
20100,1.0,5.0,356.9,2.0,2.0,5.0
20101,1.0,5.0,200.0,2.0,2.0,5.0
20102,1.0,5.0,356.9,0.0,0.0,5.0
20103,1.0,4.9,300.0,1.0,1.0,5.0
20104,1.0,5.0,400.0,1.0,1.0,5.0
20105,1.0,4.63,211.0,40.0,40.0,4.9
20106,1.0,4.86,356.9,7.0,7.0,5.0
20107,1.0,5.0,275.0,1.0,1.0,5.0
20108,1.0,5.0,265.0,6.0,6.0,5.0
20109,1.0,4.73,220.0,11.0,11.0,4.91
20110,1.0,4.73,243.0,0.0,0.0,4.91
20111,1.0,4.8,466.0,5.0,5.0,5.0
20112,1.0,4.5,356.9,2.0,2.0,5.0
20113,0.93,5.0,886.0,40.0,40.0,4.98
20114,1.0,4.97,172.0,31.0,31.0,5.0
20115,1.0,4.67,172.0,3.0,3.0,5.0
20116,1.0,4.95,214.0,19.0,19.0,5.0
20117,1.0,5.0,389.0,2.0,2.0,5.0
20118,1.0,5.0,499.0,0.0,0.0,5.0
20119,1.0,5.0,321.0,11.0,11.0,5.0
20120,1.0,4.32,140.0,25.0,25.0,4.76
20121,1.0,4.89,356.9,10.0,10.0,4.94
20122,1.0,4.45,300.0,11.0,11.0,5.0
20123,1.0,4.79,312.0,34.0,34.0,4.94
20124,1.0,5.0,391.0,34.0,34.0,5.0
20125,1.0,5.0,391.0,4.0,4.0,5.0
20126,1.0,4.93,386.0,28.0,28.0,5.0
20127,1.0,5.0,350.0,2.0,2.0,5.0
20128,1.0,4.85,420.0,28.0,28.0,4.89
20129,1.0,5.0,250.0,8.0,8.0,5.0
20130,1.0,4.94,416.0,31.0,31.0,5.0
20131,1.0,4.5,356.9,2.0,2.0,5.0
20132,1.0,4.9,356.9,2.0,2.0,5.0
20133,1.0,4.9,356.9,0.0,0.0,5.0
20134,1.0,4.86,200.0,21.0,21.0,5.0
20135,1.0,5.0,614.0,20.0,20.0,5.0
20136,1.0,5.0,130.0,0.0,0.0,5.0
20137,1.0,4.81,315.0,21.0,21.0,4.86
20138,1.0,4.88,220.0,24.0,24.0,5.0
20139,1.0,4.88,330.0,0.0,0.0,5.0
20140,1.0,4.74,393.0,19.0,19.0,4.95
20141,1.0,4.8,395.0,10.0,10.0,4.85
20142,1.0,5.0,550.0,1.0,1.0,5.0
20143,1.0,4.9,800.0,3.0,3.0,5.0
20144,1.0,4.9,661.0,3.0,3.0,5.0
20145,1.0,5.0,300.0,3.0,3.0,5.0
20146,1.0,5.0,356.9,0.0,0.0,5.0
20147,1.0,5.0,950.0,0.0,0.0,5.0
20148,1.0,4.67,153.0,3.0,3.0,5.0
20149,1.0,5.0,450.0,5.0,5.0,5.0
20150,1.0,5.0,120.0,0.0,0.0,5.0
20151,1.0,4.92,120.0,37.0,37.0,5.0
20152,1.0,5.0,120.0,26.0,26.0,5.0
20153,0.9,4.63,320.0,8.0,8.0,5.0
20154,1.0,5.0,184.0,20.0,20.0,5.0
20155,1.0,4.67,1000.0,9.0,9.0,5.0
20156,1.0,4.67,356.9,0.0,0.0,5.0
20157,1.0,5.0,356.9,2.0,2.0,5.0
20158,1.0,5.0,593.0,0.0,0.0,5.0
20159,1.0,4.89,371.0,9.0,9.0,5.0
20160,1.0,4.43,293.0,7.0,7.0,5.0
20161,1.0,4.86,74.0,10.0,10.0,4.98
20162,1.0,5.0,356.9,1.0,1.0,5.0
20163,1.0,5.0,320.0,3.0,3.0,5.0
20164,1.0,4.8,408.0,25.0,25.0,5.0
20165,1.0,4.75,300.0,4.0,4.0,5.0
20166,1.0,5.0,350.0,1.0,1.0,5.0
20167,1.0,5.0,447.0,1.0,1.0,5.0
20168,1.0,4.86,134.0,36.0,36.0,4.89
20169,1.0,4.86,500.0,0.0,0.0,4.89
20170,1.0,4.89,254.0,19.0,19.0,5.0
20171,1.0,4.89,277.0,0.0,0.0,5.0
20172,0.99,4.6,267.0,5.0,5.0,4.8
20173,1.0,5.0,356.9,2.0,2.0,5.0
20174,1.0,5.0,482.0,0.0,0.0,5.0
20175,1.0,5.0,134.0,0.0,0.0,5.0
20176,1.0,4.6,169.0,10.0,10.0,4.9
20177,1.0,4.65,650.0,17.0,17.0,4.94
20178,1.0,4.67,274.0,15.0,15.0,5.0
20179,1.0,5.0,194.0,39.0,39.0,4.97
20180,1.0,4.93,262.0,30.0,30.0,4.97
20181,0.99,4.58,251.0,19.0,19.0,4.84
20182,1.0,4.9,180.0,1.0,1.0,5.0
20183,1.0,4.94,116.0,34.0,34.0,5.0
20184,1.0,4.83,350.0,6.0,6.0,5.0
20185,1.0,5.0,570.0,3.0,3.0,5.0
20186,1.0,5.0,356.9,1.0,1.0,5.0
20187,1.0,4.91,420.0,11.0,11.0,5.0
20188,1.0,5.0,420.0,4.0,4.0,5.0
20189,1.0,5.0,300.0,0.0,0.0,5.0
20190,1.0,5.0,480.0,1.0,1.0,5.0
20191,1.0,5.0,250.0,0.0,0.0,5.0
20192,1.0,4.89,885.0,18.0,18.0,5.0
20193,1.0,5.0,356.9,1.0,1.0,5.0
20194,0.89,4.71,357.0,21.0,21.0,5.0
20195,0.96,4.71,705.0,7.0,7.0,5.0
20196,1.0,4.86,420.0,14.0,14.0,5.0
20197,1.0,4.9,190.0,4.0,4.0,5.0
20198,0.86,5.0,818.0,1.0,1.0,5.0
20199,1.0,4.63,90.0,8.0,8.0,5.0
20200,1.0,4.63,169.0,0.0,0.0,5.0
20201,1.0,4.63,356.9,0.0,0.0,5.0
20202,1.0,4.9,596.0,1.0,1.0,5.0
20203,0.9,4.94,100.0,18.0,18.0,4.83
20204,1.0,4.94,502.0,0.0,0.0,4.83
20205,1.0,4.96,400.0,27.0,27.0,5.0
20206,1.0,4.52,144.0,23.0,23.0,4.96
20207,1.0,5.0,210.0,6.0,6.0,5.0
20208,1.0,4.87,638.0,15.0,15.0,5.0
20209,1.0,4.87,1049.0,0.0,0.0,5.0
20210,1.0,4.98,360.0,10.0,10.0,5.0
20211,1.0,5.0,600.0,6.0,6.0,5.0
20212,1.0,5.0,160.0,10.0,10.0,5.0
20213,1.0,4.88,235.0,17.0,17.0,5.0
20214,1.0,5.0,180.0,1.0,1.0,5.0
20215,1.0,5.0,342.0,11.0,11.0,5.0
20216,1.0,5.0,1000.0,0.0,0.0,5.0
20217,1.0,5.0,250.0,1.0,1.0,5.0
20218,1.0,4.9,299.0,8.0,8.0,5.0
20219,1.0,5.0,360.0,1.0,1.0,5.0
20220,1.0,4.88,235.0,24.0,24.0,5.0
20221,1.0,4.94,250.0,16.0,16.0,5.0
20222,1.0,4.94,356.9,0.0,0.0,5.0
20223,1.0,4.94,356.9,0.0,0.0,5.0
20224,1.0,4.9,550.0,3.0,3.0,5.0
20225,1.0,4.9,211.0,0.0,0.0,5.0
20226,1.0,4.9,385.0,0.0,0.0,5.0
20227,1.0,4.9,385.0,0.0,0.0,5.0
20228,1.0,4.9,800.0,0.0,0.0,5.0
20229,1.0,4.79,282.0,14.0,14.0,4.79
20230,1.0,4.79,700.0,0.0,0.0,4.79
20231,1.0,4.5,311.0,8.0,8.0,5.0
20232,1.0,4.5,385.0,0.0,0.0,5.0
20233,1.0,5.0,396.0,1.0,1.0,5.0
20234,1.0,5.0,988.0,0.0,0.0,5.0
20235,1.0,5.0,417.0,1.0,1.0,5.0
20236,1.0,5.0,221.0,16.0,16.0,4.94
20237,1.0,5.0,456.0,0.0,0.0,4.94
20238,1.0,5.0,259.0,10.0,10.0,5.0
20239,1.0,5.0,356.9,0.0,0.0,5.0
20240,1.0,5.0,663.0,34.0,34.0,5.0
20241,0.89,5.0,356.9,0.0,0.0,5.0
20242,1.0,4.57,292.0,7.0,7.0,4.86
20243,1.0,4.57,700.0,0.0,0.0,4.86
20244,1.0,4.67,700.0,3.0,3.0,5.0
20245,1.0,5.0,425.0,1.0,1.0,5.0
20246,1.0,5.0,586.0,1.0,1.0,5.0
20247,1.0,4.92,175.0,51.0,51.0,4.96
20248,1.0,4.98,584.0,41.0,41.0,5.0
20249,1.0,4.93,242.0,40.0,40.0,4.98
20250,1.0,4.93,621.0,0.0,0.0,4.98
20251,1.0,4.64,339.0,39.0,39.0,4.92
20252,1.0,4.64,408.0,0.0,0.0,4.92
20253,1.0,5.0,300.0,13.0,13.0,5.0
20254,0.97,5.0,499.0,0.0,0.0,5.0
20255,1.0,4.9,130.0,22.0,22.0,4.86
20256,1.0,4.5,534.0,6.0,6.0,4.83
20257,1.0,4.75,191.0,8.0,8.0,5.0
20258,1.0,5.0,600.0,5.0,5.0,5.0
20259,0.86,5.0,1100.0,0.0,0.0,5.0
20260,1.0,4.89,1100.0,9.0,9.0,5.0
20261,1.0,5.0,212.0,21.0,21.0,5.0
20262,0.95,4.9,229.0,21.0,21.0,5.0
20263,1.0,4.9,356.9,0.0,0.0,5.0
20264,1.0,4.5,406.0,34.0,34.0,4.76
20265,1.0,4.5,500.0,0.0,0.0,4.76
20266,1.0,4.5,200.0,0.0,0.0,4.76
20267,1.0,5.0,356.9,2.0,2.0,5.0
20268,1.0,5.0,539.0,15.0,15.0,5.0
20269,1.0,4.89,196.0,18.0,18.0,4.83
20270,1.0,4.86,360.0,7.0,7.0,5.0
20271,0.95,4.65,356.9,20.0,20.0,4.75
20272,1.0,4.65,356.9,0.0,0.0,4.75
20273,1.0,4.81,140.0,16.0,16.0,4.81
20274,1.0,4.7,140.0,10.0,10.0,5.0
20275,1.0,4.7,400.0,0.0,0.0,5.0
20276,1.0,4.86,450.0,7.0,7.0,5.0
20277,1.0,5.0,480.0,2.0,2.0,5.0
20278,1.0,5.0,800.0,0.0,0.0,5.0
20279,1.0,5.0,150.0,0.0,0.0,5.0
20280,1.0,5.0,356.9,0.0,0.0,5.0
20281,1.0,5.0,189.0,3.0,3.0,5.0
20282,1.0,5.0,200.0,24.0,24.0,4.96
20283,1.0,5.0,703.0,0.0,0.0,4.96
20284,1.0,4.9,400.0,1.0,1.0,5.0
20285,1.0,5.0,278.0,1.0,1.0,5.0
20286,1.0,5.0,1000.0,0.0,0.0,5.0
20287,1.0,5.0,356.9,0.0,0.0,5.0
20288,1.0,4.56,109.0,32.0,32.0,4.84
20289,1.0,4.98,233.0,10.0,10.0,5.0
20290,1.0,5.0,600.0,1.0,1.0,5.0
20291,0.85,4.9,271.0,8.0,8.0,5.0
20292,1.0,4.8,486.0,15.0,15.0,5.0
20293,1.0,4.89,201.0,10.0,10.0,4.97
20294,0.95,5.0,630.0,3.0,3.0,5.0
20295,1.0,4.83,400.0,23.0,23.0,4.96
20296,1.0,5.0,356.9,1.0,1.0,5.0
20297,1.0,4.97,320.0,30.0,30.0,5.0
20298,1.0,4.82,400.0,11.0,11.0,5.0
20299,1.0,5.0,900.0,1.0,1.0,5.0
20300,1.0,5.0,356.9,0.0,0.0,5.0
20301,1.0,5.0,338.0,0.0,0.0,5.0
20302,0.9,4.33,124.0,12.0,12.0,4.92
20303,1.0,4.33,356.9,0.0,0.0,4.92
20304,1.0,4.5,99.0,22.0,22.0,4.82
20305,1.0,4.5,356.9,0.0,0.0,4.82
20306,1.0,4.5,289.0,0.0,0.0,4.82
20307,1.0,5.0,104.0,4.0,4.0,5.0
20308,1.0,5.0,250.0,4.0,4.0,5.0
20309,1.0,5.0,356.9,0.0,0.0,5.0
20310,1.0,4.84,189.0,19.0,19.0,4.79
20311,1.0,4.89,178.0,27.0,27.0,5.0
20312,1.0,4.93,274.0,28.0,28.0,5.0
20313,1.0,4.8,232.0,5.0,5.0,4.8
20314,1.0,4.78,230.0,23.0,23.0,4.91
20315,1.0,4.92,170.0,10.0,10.0,4.9
20316,1.0,4.92,360.0,0.0,0.0,4.9
20317,1.0,4.97,350.0,38.0,38.0,4.95
20318,1.0,4.9,189.0,10.0,10.0,5.0
20319,0.9,4.6,187.0,5.0,5.0,4.8
20320,1.0,5.0,462.0,12.0,12.0,4.83
20321,0.9,5.0,157.0,48.0,48.0,4.75
20322,1.0,5.0,356.9,0.0,0.0,4.75
20323,1.0,4.9,405.0,1.0,1.0,5.0
20324,1.0,5.0,800.0,1.0,1.0,5.0
20325,1.0,4.67,190.0,21.0,21.0,4.86
20326,1.0,4.88,165.0,25.0,25.0,4.8
20327,1.0,4.57,488.0,7.0,7.0,5.0
20328,1.0,4.83,595.0,6.0,6.0,5.0
20329,1.0,4.83,450.0,0.0,0.0,5.0
20330,1.0,4.5,356.9,2.0,2.0,5.0
20331,0.97,4.5,246.0,0.0,0.0,5.0
20332,1.0,4.6,242.0,10.0,10.0,5.0
20333,1.0,5.0,356.9,4.0,4.0,5.0
20334,1.0,5.0,1071.0,2.0,2.0,5.0
20335,1.0,5.0,557.0,3.0,3.0,5.0
20336,1.0,4.67,557.0,18.0,18.0,4.89
20337,1.0,4.94,175.0,18.0,18.0,5.0
20338,1.0,4.94,236.0,50.0,50.0,4.96
20339,1.0,4.83,201.0,40.0,40.0,5.0
20340,1.0,4.9,464.0,2.0,2.0,5.0
20341,1.0,4.4,643.0,5.0,5.0,5.0
20342,1.0,4.9,75.0,2.0,2.0,5.0
20343,0.98,4.67,126.0,30.0,30.0,4.9
20344,1.0,4.9,170.0,1.0,1.0,5.0
20345,1.0,5.0,414.0,1.0,1.0,5.0
20346,1.0,4.89,420.0,28.0,28.0,4.93
20347,1.0,4.89,356.9,0.0,0.0,4.93
20348,1.0,4.94,177.0,10.0,10.0,4.97
20349,1.0,4.94,356.9,0.0,0.0,4.97
20350,1.0,5.0,233.0,1.0,1.0,5.0
20351,0.98,4.64,523.0,25.0,25.0,4.84
20352,0.98,4.64,500.0,0.0,0.0,4.84
20353,0.98,4.9,250.0,2.0,2.0,5.0
20354,1.0,4.5,692.0,4.0,4.0,5.0
20355,1.0,4.5,850.0,0.0,0.0,5.0
20356,1.0,5.0,499.0,2.0,2.0,5.0
20357,1.0,5.0,453.0,5.0,5.0,5.0
20358,1.0,5.0,269.0,40.0,40.0,5.0
20359,1.0,4.92,740.0,13.0,13.0,4.92
20360,1.0,5.0,244.0,8.0,8.0,5.0
20361,1.0,5.0,164.0,1.0,1.0,5.0
20362,1.0,4.89,600.0,9.0,9.0,5.0
20363,1.0,4.89,95.0,0.0,0.0,5.0
20364,1.0,4.89,300.0,0.0,0.0,5.0
20365,1.0,4.89,400.0,18.0,18.0,4.94
20366,1.0,5.0,247.0,7.0,7.0,5.0
20367,1.0,5.0,249.0,2.0,2.0,5.0
20368,1.0,4.9,590.0,1.0,1.0,5.0
20369,1.0,4.71,249.0,14.0,14.0,5.0
20370,1.0,4.71,1062.0,0.0,0.0,5.0
20371,1.0,4.69,210.0,13.0,13.0,4.85
20372,1.0,4.69,510.0,0.0,0.0,4.85
20373,1.0,4.88,600.0,43.0,43.0,4.86
20374,1.0,5.0,270.0,1.0,1.0,5.0
20375,1.0,5.0,500.0,7.0,7.0,5.0
20376,1.0,5.0,211.0,4.0,4.0,5.0
20377,1.0,5.0,200.0,4.0,4.0,5.0
20378,1.0,5.0,900.0,1.0,1.0,5.0
20379,1.0,4.67,837.0,12.0,12.0,5.0
20380,1.0,5.0,129.0,5.0,5.0,4.8
20381,1.0,4.33,494.0,21.0,21.0,4.81
20382,1.0,4.33,550.0,0.0,0.0,4.81
20383,1.0,5.0,92.0,10.0,10.0,5.0
20384,1.0,5.0,356.9,28.0,28.0,4.96
20385,1.0,5.0,289.0,0.0,0.0,4.96
20386,1.0,4.34,140.0,10.0,10.0,4.9
20387,1.0,4.89,260.0,9.0,9.0,4.89
20388,1.0,5.0,260.0,2.0,2.0,5.0
20389,1.0,4.98,130.0,40.0,40.0,5.0
20390,1.0,5.0,1007.0,4.0,4.0,5.0
20391,1.0,4.96,149.0,23.0,23.0,5.0
20392,1.0,5.0,350.0,8.0,8.0,5.0
20393,0.98,4.56,700.0,27.0,27.0,5.0
20394,0.98,5.0,356.9,1.0,1.0,5.0
20395,0.98,5.0,872.0,0.0,0.0,5.0
20396,1.0,4.92,872.0,13.0,13.0,4.92
20397,1.0,4.84,872.0,25.0,25.0,4.96
20398,1.0,4.63,186.0,19.0,19.0,4.89
20399,1.0,4.8,400.0,5.0,5.0,5.0
20400,0.9,4.67,244.0,3.0,3.0,5.0
20401,1.0,5.0,160.0,5.0,5.0,5.0
20402,1.0,4.52,120.0,29.0,29.0,4.83
20403,1.0,4.92,73.0,26.0,26.0,4.92
20404,1.0,4.92,480.0,12.0,12.0,5.0
20405,1.0,5.0,110.0,39.0,39.0,5.0
20406,1.0,5.0,244.0,3.0,3.0,5.0
20407,1.0,5.0,244.0,3.0,3.0,5.0
20408,1.0,4.71,223.0,14.0,14.0,4.93
20409,1.0,5.0,320.0,2.0,2.0,5.0
20410,1.0,5.0,591.0,5.0,5.0,5.0
20411,1.0,5.0,591.0,0.0,0.0,5.0
20412,1.0,5.0,245.0,0.0,0.0,5.0
20413,1.0,4.9,150.0,3.0,3.0,5.0
20414,1.0,4.96,155.0,54.0,54.0,4.96
20415,1.0,4.67,193.0,36.0,36.0,4.83
20416,1.0,4.78,183.0,33.0,33.0,4.94
20417,1.0,4.67,490.0,3.0,3.0,5.0
20418,1.0,4.67,421.0,0.0,0.0,5.0
20419,1.0,4.83,850.0,6.0,6.0,4.83
20420,1.0,5.0,199.0,26.0,26.0,5.0
20421,1.0,4.9,186.0,1.0,1.0,5.0
20422,1.0,5.0,324.0,9.0,9.0,5.0
20423,1.0,5.0,356.9,0.0,0.0,5.0
20424,1.0,4.93,166.0,14.0,14.0,5.0
20425,1.0,4.43,248.0,7.0,7.0,5.0
20426,1.0,5.0,874.0,4.0,4.0,5.0
20427,1.0,4.92,102.0,37.0,37.0,4.95
20428,1.0,5.0,357.0,2.0,2.0,5.0
20429,1.0,5.0,120.0,0.0,0.0,5.0
20430,0.96,4.74,180.0,50.0,50.0,4.9
20431,1.0,4.5,300.0,4.0,4.0,5.0
20432,1.0,4.4,235.0,10.0,10.0,5.0
20433,1.0,4.75,55.0,4.0,4.0,5.0
20434,1.0,4.9,126.0,1.0,1.0,5.0
20435,1.0,5.0,200.0,3.0,3.0,5.0
20436,1.0,5.0,225.0,4.0,4.0,5.0
20437,1.0,4.81,700.0,21.0,21.0,5.0
20438,0.92,4.58,190.0,12.0,12.0,5.0
20439,1.0,5.0,400.0,5.0,5.0,5.0
20440,1.0,4.79,217.0,28.0,28.0,4.96
20441,1.0,4.79,351.0,0.0,0.0,4.96
20442,1.0,5.0,330.0,2.0,2.0,5.0
20443,1.0,4.6,150.0,10.0,10.0,5.0
20444,1.0,4.5,120.0,10.0,10.0,5.0
20445,1.0,4.74,714.0,31.0,31.0,4.97
20446,1.0,5.0,250.0,1.0,1.0,5.0
20447,1.0,5.0,250.0,2.0,2.0,5.0
20448,1.0,4.65,204.0,31.0,31.0,5.0
20449,1.0,4.71,367.0,7.0,7.0,5.0
20450,1.0,4.71,450.0,0.0,0.0,5.0
20451,1.0,5.0,300.0,2.0,2.0,5.0
20452,1.0,4.9,800.0,1.0,1.0,5.0
20453,1.0,4.9,275.0,0.0,0.0,5.0
20454,1.0,4.9,356.9,0.0,0.0,5.0
20455,1.0,4.6,125.0,5.0,5.0,4.8
20456,1.0,4.94,330.0,17.0,17.0,5.0
20457,1.0,4.91,356.9,55.0,55.0,4.98
20458,1.0,5.0,300.0,4.0,4.0,5.0
20459,1.0,5.0,169.0,10.0,10.0,4.9
20460,1.0,4.96,377.0,52.0,52.0,5.0
20461,0.95,4.9,400.0,5.0,5.0,5.0
20462,1.0,5.0,130.0,2.0,2.0,5.0
20463,1.0,5.0,130.0,0.0,0.0,5.0
20464,1.0,4.95,148.0,19.0,19.0,4.89
20465,1.0,4.95,356.9,0.0,0.0,4.89
20466,1.0,4.8,356.9,5.0,5.0,5.0
20467,1.0,5.0,172.0,9.0,9.0,5.0
20468,1.0,4.9,349.0,10.0,10.0,4.87
20469,1.0,4.9,720.0,0.0,0.0,4.87
20470,0.9,4.9,56.0,12.0,12.0,5.0
20471,1.0,5.0,139.0,4.0,4.0,5.0
20472,1.0,5.0,139.0,6.0,6.0,5.0
20473,0.85,5.0,200.0,2.0,2.0,5.0
20474,0.85,5.0,370.0,1.0,1.0,5.0
20475,0.85,5.0,320.0,2.0,2.0,5.0
20476,0.85,5.0,356.9,0.0,0.0,5.0
20477,1.0,4.78,268.0,10.0,10.0,4.82
20478,1.0,4.4,200.0,5.0,5.0,4.8
20479,1.0,5.0,253.0,6.0,6.0,5.0
20480,0.99,4.73,356.9,15.0,15.0,4.8
20481,1.0,4.73,356.9,0.0,0.0,4.8
20482,1.0,4.5,857.0,2.0,2.0,5.0
20483,1.0,5.0,330.0,2.0,2.0,5.0
20484,1.0,5.0,250.0,14.0,14.0,5.0
20485,0.9,5.0,850.0,1.0,1.0,5.0
20486,1.0,5.0,1057.0,0.0,0.0,5.0
20487,1.0,4.84,159.0,55.0,55.0,4.96
20488,1.0,4.8,140.0,5.0,5.0,5.0
20489,1.0,4.85,352.0,13.0,13.0,4.85
20490,0.91,5.0,350.0,35.0,35.0,5.0
20491,1.0,4.78,460.0,9.0,9.0,5.0
20492,1.0,4.91,80.0,10.0,10.0,4.96
20493,1.0,4.91,356.9,0.0,0.0,4.96
20494,1.0,4.91,356.9,0.0,0.0,4.96
20495,1.0,4.97,479.0,39.0,39.0,5.0
20496,1.0,4.97,750.0,0.0,0.0,5.0
20497,1.0,4.97,750.0,0.0,0.0,5.0
20498,1.0,4.97,344.0,0.0,0.0,5.0
20499,1.0,4.67,299.0,3.0,3.0,5.0
20500,0.9,4.33,285.0,6.0,6.0,5.0
20501,1.0,5.0,220.0,1.0,1.0,5.0
20502,1.0,5.0,300.0,0.0,0.0,5.0
20503,1.0,5.0,200.0,3.0,3.0,5.0
20504,1.0,4.87,110.0,53.0,53.0,5.0
20505,1.0,4.8,188.0,10.0,10.0,4.78
20506,1.0,4.8,356.9,0.0,0.0,4.78
20507,1.0,4.8,500.0,5.0,5.0,5.0
20508,1.0,5.0,400.0,7.0,7.0,5.0
20509,1.0,4.83,599.0,6.0,6.0,5.0
20510,1.0,4.83,356.9,0.0,0.0,5.0
20511,1.0,4.9,463.0,3.0,3.0,5.0
20512,1.0,5.0,119.0,5.0,5.0,5.0
20513,1.0,5.0,1000.0,0.0,0.0,5.0
20514,1.0,4.9,590.0,8.0,8.0,5.0
20515,1.0,4.75,319.0,33.0,33.0,5.0
20516,1.0,4.75,356.9,0.0,0.0,5.0
20517,1.0,4.75,356.9,0.0,0.0,5.0
20518,1.0,4.95,403.0,38.0,38.0,5.0
20519,1.0,4.9,1100.0,1.0,1.0,5.0
20520,1.0,4.83,1000.0,6.0,6.0,5.0
20521,0.93,4.8,290.0,5.0,5.0,4.8
20522,1.0,5.0,190.0,11.0,11.0,5.0
20523,1.0,5.0,500.0,0.0,0.0,5.0
20524,1.0,4.9,237.0,41.0,41.0,5.0
20525,1.0,4.9,356.9,1.0,1.0,5.0
20526,1.0,4.82,141.0,11.0,11.0,5.0
20527,1.0,5.0,350.0,3.0,3.0,5.0
20528,1.0,5.0,206.0,1.0,1.0,5.0
20529,1.0,5.0,220.0,0.0,0.0,5.0
20530,1.0,5.0,1000.0,4.0,4.0,5.0
20531,1.0,5.0,75.0,0.0,0.0,5.0
20532,1.0,5.0,399.0,1.0,1.0,5.0
20533,1.0,5.0,350.0,0.0,0.0,5.0
20534,1.0,4.9,259.0,6.0,6.0,4.83
20535,1.0,4.9,204.0,10.0,10.0,4.97
20536,1.0,4.67,1100.0,3.0,3.0,5.0
20537,1.0,4.91,550.0,11.0,11.0,5.0
20538,1.0,5.0,356.9,1.0,1.0,5.0
20539,1.0,5.0,900.0,0.0,0.0,5.0
20540,1.0,4.71,147.0,7.0,7.0,5.0
20541,1.0,4.95,319.0,20.0,20.0,5.0
20542,1.0,4.89,104.0,39.0,39.0,4.97
20543,1.0,4.89,185.0,35.0,35.0,4.77
20544,1.0,4.79,280.0,14.0,14.0,5.0
20545,1.0,4.73,214.0,11.0,11.0,5.0
20546,1.0,4.4,200.0,5.0,5.0,5.0
20547,1.0,4.88,200.0,8.0,8.0,5.0
20548,0.9,4.88,1000.0,0.0,0.0,5.0
20549,1.0,5.0,253.0,7.0,7.0,4.86
20550,1.0,4.92,427.0,13.0,13.0,5.0
20551,1.0,4.92,356.9,0.0,0.0,5.0
20552,1.0,4.74,140.0,19.0,19.0,5.0
20553,1.0,4.9,600.0,2.0,2.0,5.0
20554,1.0,4.9,356.9,0.0,0.0,5.0
20555,1.0,5.0,359.0,11.0,11.0,5.0
20556,1.0,4.75,420.0,4.0,4.0,5.0
20557,1.0,4.75,412.0,0.0,0.0,5.0
20558,1.0,4.87,101.0,39.0,39.0,4.97
20559,1.0,4.87,356.9,0.0,0.0,4.97
20560,1.0,4.9,200.0,2.0,2.0,5.0
20561,1.0,4.8,356.9,15.0,15.0,4.93
20562,1.0,4.8,492.0,35.0,35.0,5.0
20563,1.0,5.0,414.0,10.0,10.0,4.9
20564,1.0,5.0,113.0,3.0,3.0,5.0
20565,1.0,4.93,155.0,15.0,15.0,5.0
20566,1.0,4.93,650.0,0.0,0.0,5.0
20567,1.0,4.75,385.0,4.0,4.0,5.0
20568,1.0,5.0,165.0,8.0,8.0,5.0
20569,1.0,5.0,200.0,0.0,0.0,5.0
20570,1.0,4.85,320.0,34.0,34.0,4.97
20571,1.0,4.85,320.0,0.0,0.0,4.97
20572,1.0,5.0,480.0,2.0,2.0,5.0
20573,1.0,5.0,356.9,0.0,0.0,5.0
20574,1.0,4.67,450.0,3.0,3.0,5.0
20575,0.9,5.0,614.0,1.0,1.0,5.0
20576,0.95,5.0,186.0,10.0,10.0,4.98
20577,0.95,5.0,459.0,0.0,0.0,4.98
20578,1.0,4.77,214.0,26.0,26.0,4.81
20579,1.0,4.77,650.0,0.0,0.0,4.81
20580,1.0,4.96,350.0,47.0,47.0,4.94
20581,1.0,5.0,431.0,17.0,17.0,4.94
20582,1.0,4.64,306.0,11.0,11.0,4.91
20583,1.0,4.29,165.0,7.0,7.0,5.0
20584,1.0,5.0,726.0,1.0,1.0,5.0
20585,0.95,4.75,263.0,8.0,8.0,5.0
20586,1.0,4.98,140.0,54.0,54.0,4.96
20587,0.99,4.57,220.0,23.0,23.0,5.0
